date,nav,scheme_name,scheme_code
02-01-2024,108.30200,SBI Bluechip,119551
01-01-2024,108.29620,SBI Bluechip,119551
29-12-2023,108.24040,SBI Bluechip,119551
28-12-2023,116.28690,SBI Bluechip,119551
27-12-2023,116.27850,SBI Bluechip,119551
26-12-2023,116.29000,SBI Bluechip,119551
22-12-2023,116.18620,SBI Bluechip,119551
21-12-2023,116.16660,SBI Bluechip,119551
20-12-2023,116.16370,SBI Bluechip,119551
19-12-2023,116.14600,SBI Bluechip,119551
18-12-2023,116.14980,SBI Bluechip,119551
15-12-2023,116.06750,SBI Bluechip,119551
14-12-2023,115.94490,SBI Bluechip,119551
13-12-2023,115.77670,SBI Bluechip,119551
12-12-2023,115.73870,SBI Bluechip,119551
11-12-2023,115.72130,SBI Bluechip,119551
08-12-2023,115.69750,SBI Bluechip,119551
07-12-2023,115.70120,SBI Bluechip,119551
06-12-2023,115.67140,SBI Bluechip,119551
05-12-2023,115.60870,SBI Bluechip,119551
04-12-2023,115.57860,SBI Bluechip,119551
01-12-2023,115.49280,SBI Bluechip,119551
30-11-2023,115.51180,SBI Bluechip,119551
29-11-2023,115.52480,SBI Bluechip,119551
28-11-2023,115.46060,SBI Bluechip,119551
24-11-2023,115.34870,SBI Bluechip,119551
23-11-2023,115.38380,SBI Bluechip,119551
22-11-2023,115.39560,SBI Bluechip,119551
21-11-2023,115.34620,SBI Bluechip,119551
20-11-2023,115.41240,SBI Bluechip,119551
17-11-2023,115.40460,SBI Bluechip,119551
16-11-2023,115.35900,SBI Bluechip,119551
15-11-2023,115.31840,SBI Bluechip,119551
13-11-2023,115.17620,SBI Bluechip,119551
10-11-2023,115.10990,SBI Bluechip,119551
09-11-2023,115.14820,SBI Bluechip,119551
08-11-2023,115.09700,SBI Bluechip,119551
07-11-2023,115.04810,SBI Bluechip,119551
06-11-2023,114.99390,SBI Bluechip,119551
03-11-2023,114.91850,SBI Bluechip,119551
02-11-2023,114.85980,SBI Bluechip,119551
01-11-2023,114.76190,SBI Bluechip,119551
31-10-2023,114.75320,SBI Bluechip,119551
30-10-2023,114.72130,SBI Bluechip,119551
27-10-2023,114.67550,SBI Bluechip,119551
26-10-2023,114.65430,SBI Bluechip,119551
25-10-2023,114.63850,SBI Bluechip,119551
23-10-2023,114.55610,SBI Bluechip,119551
20-10-2023,114.52030,SBI Bluechip,119551
19-10-2023,114.50850,SBI Bluechip,119551
18-10-2023,114.52640,SBI Bluechip,119551
17-10-2023,114.53360,SBI Bluechip,119551
16-10-2023,114.51500,SBI Bluechip,119551
13-10-2023,114.45760,SBI Bluechip,119551
12-10-2023,114.42770,SBI Bluechip,119551
11-10-2023,114.37720,SBI Bluechip,119551
10-10-2023,114.27730,SBI Bluechip,119551
09-10-2023,114.23350,SBI Bluechip,119551
06-10-2023,114.22820,SBI Bluechip,119551
05-10-2023,114.51520,SBI Bluechip,119551
04-10-2023,114.43010,SBI Bluechip,119551
03-10-2023,114.42570,SBI Bluechip,119551
29-09-2023,114.37460,SBI Bluechip,119551
27-09-2023,114.40220,SBI Bluechip,119551
26-09-2023,114.38580,SBI Bluechip,119551
25-09-2023,114.39260,SBI Bluechip,119551
22-09-2023,114.34370,SBI Bluechip,119551
21-09-2023,114.33460,SBI Bluechip,119551
20-09-2023,114.30680,SBI Bluechip,119551
18-09-2023,114.22570,SBI Bluechip,119551
15-09-2023,114.16340,SBI Bluechip,119551
14-09-2023,114.24680,SBI Bluechip,119551
13-09-2023,114.14710,SBI Bluechip,119551
12-09-2023,114.00960,SBI Bluechip,119551
11-09-2023,114.02390,SBI Bluechip,119551
08-09-2023,114.00150,SBI Bluechip,119551
07-09-2023,114.04370,SBI Bluechip,119551
06-09-2023,113.95710,SBI Bluechip,119551
05-09-2023,113.99840,SBI Bluechip,119551
04-09-2023,113.98430,SBI Bluechip,119551
01-09-2023,113.92050,SBI Bluechip,119551
31-08-2023,113.90050,SBI Bluechip,119551
30-08-2023,113.88340,SBI Bluechip,119551
29-08-2023,113.84670,SBI Bluechip,119551
28-08-2023,113.82210,SBI Bluechip,119551
25-08-2023,113.70800,SBI Bluechip,119551
24-08-2023,113.69820,SBI Bluechip,119551
23-08-2023,113.63580,SBI Bluechip,119551
22-08-2023,113.56080,SBI Bluechip,119551
21-08-2023,113.57260,SBI Bluechip,119551
18-08-2023,113.50550,SBI Bluechip,119551
17-08-2023,113.44800,SBI Bluechip,119551
14-08-2023,113.47170,SBI Bluechip,119551
11-08-2023,113.43280,SBI Bluechip,119551
10-08-2023,113.46950,SBI Bluechip,119551
09-08-2023,113.44460,SBI Bluechip,119551
08-08-2023,113.40970,SBI Bluechip,119551
07-08-2023,113.41450,SBI Bluechip,119551
04-08-2023,113.30240,SBI Bluechip,119551
03-08-2023,113.33660,SBI Bluechip,119551
02-08-2023,113.37100,SBI Bluechip,119551
01-08-2023,113.35020,SBI Bluechip,119551
31-07-2023,113.29550,SBI Bluechip,119551
28-07-2023,113.22330,SBI Bluechip,119551
27-07-2023,113.30200,SBI Bluechip,119551
26-07-2023,113.25000,SBI Bluechip,119551
25-07-2023,113.20680,SBI Bluechip,119551
24-07-2023,113.25200,SBI Bluechip,119551
21-07-2023,113.18670,SBI Bluechip,119551
20-07-2023,113.21350,SBI Bluechip,119551
19-07-2023,113.18500,SBI Bluechip,119551
18-07-2023,113.15390,SBI Bluechip,119551
17-07-2023,113.09330,SBI Bluechip,119551
14-07-2023,113.02240,SBI Bluechip,119551
13-07-2023,112.97940,SBI Bluechip,119551
12-07-2023,112.87850,SBI Bluechip,119551
11-07-2023,112.87900,SBI Bluechip,119551
10-07-2023,112.79470,SBI Bluechip,119551
07-07-2023,112.74170,SBI Bluechip,119551
06-07-2023,112.76070,SBI Bluechip,119551
05-07-2023,112.77340,SBI Bluechip,119551
04-07-2023,112.73320,SBI Bluechip,119551
03-07-2023,112.67790,SBI Bluechip,119551
30-06-2023,112.66350,SBI Bluechip,119551
28-06-2023,112.65210,SBI Bluechip,119551
27-06-2023,112.60730,SBI Bluechip,119551
26-06-2023,112.59880,SBI Bluechip,119551
23-06-2023,112.54470,SBI Bluechip,119551
22-06-2023,112.53470,SBI Bluechip,119551
21-06-2023,112.54830,SBI Bluechip,119551
20-06-2023,112.55430,SBI Bluechip,119551
19-06-2023,112.54270,SBI Bluechip,119551
16-06-2023,112.46880,SBI Bluechip,119551
15-06-2023,112.45790,SBI Bluechip,119551
14-06-2023,112.45220,SBI Bluechip,119551
13-06-2023,112.45640,SBI Bluechip,119551
12-06-2023,112.41810,SBI Bluechip,119551
09-06-2023,112.36620,SBI Bluechip,119551
08-06-2023,112.39950,SBI Bluechip,119551
07-06-2023,112.42410,SBI Bluechip,119551
06-06-2023,112.39760,SBI Bluechip,119551
05-06-2023,112.35000,SBI Bluechip,119551
02-06-2023,112.31360,SBI Bluechip,119551
01-06-2023,112.30410,SBI Bluechip,119551
31-05-2023,112.23280,SBI Bluechip,119551
30-05-2023,112.21490,SBI Bluechip,119551
29-05-2023,112.19940,SBI Bluechip,119551
26-05-2023,112.16090,SBI Bluechip,119551
25-05-2023,112.14680,SBI Bluechip,119551
24-05-2023,112.13920,SBI Bluechip,119551
23-05-2023,112.10720,SBI Bluechip,119551
22-05-2023,112.11960,SBI Bluechip,119551
19-05-2023,111.97290,SBI Bluechip,119551
18-05-2023,111.96250,SBI Bluechip,119551
17-05-2023,111.87860,SBI Bluechip,119551
16-05-2023,111.84390,SBI Bluechip,119551
15-05-2023,111.80170,SBI Bluechip,119551
12-05-2023,111.73570,SBI Bluechip,119551
11-05-2023,111.69120,SBI Bluechip,119551
10-05-2023,111.66320,SBI Bluechip,119551
09-05-2023,111.64940,SBI Bluechip,119551
08-05-2023,111.64620,SBI Bluechip,119551
04-05-2023,111.55600,SBI Bluechip,119551
03-05-2023,111.53400,SBI Bluechip,119551
02-05-2023,111.45510,SBI Bluechip,119551
28-04-2023,111.38140,SBI Bluechip,119551
27-04-2023,111.37470,SBI Bluechip,119551
26-04-2023,111.31570,SBI Bluechip,119551
25-04-2023,111.28450,SBI Bluechip,119551
24-04-2023,111.24440,SBI Bluechip,119551
21-04-2023,111.11770,SBI Bluechip,119551
20-04-2023,111.06950,SBI Bluechip,119551
19-04-2023,111.06690,SBI Bluechip,119551
18-04-2023,111.02900,SBI Bluechip,119551
17-04-2023,110.99470,SBI Bluechip,119551
13-04-2023,110.92730,SBI Bluechip,119551
12-04-2023,110.91340,SBI Bluechip,119551
11-04-2023,110.84700,SBI Bluechip,119551
10-04-2023,110.83390,SBI Bluechip,119551
06-04-2023,110.76920,SBI Bluechip,119551
05-04-2023,110.54930,SBI Bluechip,119551
03-04-2023,110.43690,SBI Bluechip,119551
31-03-2023,110.38870,SBI Bluechip,119551
29-03-2023,110.25250,SBI Bluechip,119551
28-03-2023,110.11560,SBI Bluechip,119551
27-03-2023,110.14690,SBI Bluechip,119551
24-03-2023,110.07940,SBI Bluechip,119551
23-03-2023,110.06250,SBI Bluechip,119551
21-03-2023,109.98100,SBI Bluechip,119551
20-03-2023,109.95090,SBI Bluechip,119551
17-03-2023,109.83660,SBI Bluechip,119551
16-03-2023,109.79880,SBI Bluechip,119551
15-03-2023,109.81230,SBI Bluechip,119551
14-03-2023,109.78890,SBI Bluechip,119551
13-03-2023,109.73450,SBI Bluechip,119551
10-03-2023,109.57690,SBI Bluechip,119551
09-03-2023,109.54100,SBI Bluechip,119551
08-03-2023,109.51030,SBI Bluechip,119551
06-03-2023,109.53130,SBI Bluechip,119551
03-03-2023,109.48740,SBI Bluechip,119551
02-03-2023,109.44700,SBI Bluechip,119551
01-03-2023,109.43000,SBI Bluechip,119551
28-02-2023,109.44420,SBI Bluechip,119551
27-02-2023,109.43410,SBI Bluechip,119551
24-02-2023,109.42340,SBI Bluechip,119551
23-02-2023,109.40900,SBI Bluechip,119551
22-02-2023,109.38180,SBI Bluechip,119551
21-02-2023,109.41820,SBI Bluechip,119551
20-02-2023,109.37800,SBI Bluechip,119551
17-02-2023,109.29240,SBI Bluechip,119551
16-02-2023,109.32430,SBI Bluechip,119551
15-02-2023,109.29290,SBI Bluechip,119551
14-02-2023,109.24800,SBI Bluechip,119551
13-02-2023,109.28260,SBI Bluechip,119551
10-02-2023,109.24120,SBI Bluechip,119551
09-02-2023,109.24460,SBI Bluechip,119551
08-02-2023,109.24720,SBI Bluechip,119551
07-02-2023,109.28260,SBI Bluechip,119551
06-02-2023,109.26620,SBI Bluechip,119551
03-02-2023,109.24250,SBI Bluechip,119551
02-02-2023,109.21860,SBI Bluechip,119551
01-02-2023,109.18490,SBI Bluechip,119551
31-01-2023,109.06780,SBI Bluechip,119551
30-01-2023,109.00720,SBI Bluechip,119551
27-01-2023,108.97870,SBI Bluechip,119551
25-01-2023,108.99620,SBI Bluechip,119551
24-01-2023,108.99950,SBI Bluechip,119551
23-01-2023,108.98030,SBI Bluechip,119551
20-01-2023,108.93350,SBI Bluechip,119551
19-01-2023,108.95780,SBI Bluechip,119551
18-01-2023,108.92900,SBI Bluechip,119551
17-01-2023,108.90980,SBI Bluechip,119551
16-01-2023,108.89450,SBI Bluechip,119551
13-01-2023,108.84410,SBI Bluechip,119551
12-01-2023,108.81540,SBI Bluechip,119551
11-01-2023,108.76820,SBI Bluechip,119551
10-01-2023,108.74090,SBI Bluechip,119551
09-01-2023,108.71890,SBI Bluechip,119551
06-01-2023,108.62350,SBI Bluechip,119551
05-01-2023,108.64050,SBI Bluechip,119551
04-01-2023,108.62620,SBI Bluechip,119551
03-01-2023,108.62700,SBI Bluechip,119551
02-01-2023,108.59220,SBI Bluechip,119551
30-12-2022,108.52250,SBI Bluechip,119551
29-12-2022,108.49820,SBI Bluechip,119551
28-12-2022,108.49210,SBI Bluechip,119551
27-12-2022,108.47200,SBI Bluechip,119551
26-12-2022,108.43030,SBI Bluechip,119551
23-12-2022,108.40950,SBI Bluechip,119551
22-12-2022,108.39030,SBI Bluechip,119551
21-12-2022,108.38430,SBI Bluechip,119551
20-12-2022,108.41230,SBI Bluechip,119551
19-12-2022,108.38370,SBI Bluechip,119551
16-12-2022,108.34660,SBI Bluechip,119551
15-12-2022,108.33360,SBI Bluechip,119551
14-12-2022,108.34880,SBI Bluechip,119551
13-12-2022,108.28840,SBI Bluechip,119551
12-12-2022,108.26140,SBI Bluechip,119551
09-12-2022,108.18680,SBI Bluechip,119551
08-12-2022,108.17830,SBI Bluechip,119551
07-12-2022,108.15510,SBI Bluechip,119551
06-12-2022,108.17620,SBI Bluechip,119551
05-12-2022,108.14990,SBI Bluechip,119551
02-12-2022,108.09880,SBI Bluechip,119551
01-12-2022,108.08320,SBI Bluechip,119551
30-11-2022,108.03340,SBI Bluechip,119551
29-11-2022,107.99000,SBI Bluechip,119551
28-11-2022,107.99590,SBI Bluechip,119551
25-11-2022,107.90660,SBI Bluechip,119551
24-11-2022,107.88820,SBI Bluechip,119551
23-11-2022,107.83930,SBI Bluechip,119551
22-11-2022,107.83690,SBI Bluechip,119551
21-11-2022,107.80020,SBI Bluechip,119551
18-11-2022,107.75270,SBI Bluechip,119551
17-11-2022,107.73460,SBI Bluechip,119551
16-11-2022,107.70650,SBI Bluechip,119551
15-11-2022,107.70900,SBI Bluechip,119551
14-11-2022,107.65930,SBI Bluechip,119551
11-11-2022,107.61050,SBI Bluechip,119551
10-11-2022,107.52430,SBI Bluechip,119551
09-11-2022,107.45810,SBI Bluechip,119551
07-11-2022,107.36330,SBI Bluechip,119551
04-11-2022,107.30700,SBI Bluechip,119551
03-11-2022,107.29440,SBI Bluechip,119551
02-11-2022,107.30300,SBI Bluechip,119551
01-11-2022,107.28180,SBI Bluechip,119551
31-10-2022,107.27290,SBI Bluechip,119551
28-10-2022,107.21370,SBI Bluechip,119551
27-10-2022,107.23490,SBI Bluechip,119551
25-10-2022,107.11200,SBI Bluechip,119551
21-10-2022,106.96490,SBI Bluechip,119551
20-10-2022,106.97570,SBI Bluechip,119551
19-10-2022,106.99700,SBI Bluechip,119551
18-10-2022,106.97670,SBI Bluechip,119551
17-10-2022,106.94370,SBI Bluechip,119551
14-10-2022,106.79220,SBI Bluechip,119551
13-10-2022,106.81200,SBI Bluechip,119551
12-10-2022,106.80800,SBI Bluechip,119551
11-10-2022,106.78200,SBI Bluechip,119551
10-10-2022,106.82330,SBI Bluechip,119551
07-10-2022,106.84080,SBI Bluechip,119551
06-10-2022,106.88750,SBI Bluechip,119551
04-10-2022,106.88560,SBI Bluechip,119551
03-10-2022,106.82610,SBI Bluechip,119551
30-09-2022,106.79480,SBI Bluechip,119551
29-09-2022,106.71450,SBI Bluechip,119551
28-09-2022,106.64850,SBI Bluechip,119551
27-09-2022,106.65750,SBI Bluechip,119551
26-09-2022,106.67840,SBI Bluechip,119551
23-09-2022,106.63330,SBI Bluechip,119551
22-09-2022,106.75490,SBI Bluechip,119551
21-09-2022,106.80720,SBI Bluechip,119551
20-09-2022,106.82400,SBI Bluechip,119551
19-09-2022,106.87480,SBI Bluechip,119551
16-09-2022,106.85850,SBI Bluechip,119551
15-09-2022,106.90840,SBI Bluechip,119551
14-09-2022,106.96250,SBI Bluechip,119551
13-09-2022,106.99830,SBI Bluechip,119551
12-09-2022,106.95400,SBI Bluechip,119551
09-09-2022,106.91160,SBI Bluechip,119551
08-09-2022,106.90050,SBI Bluechip,119551
07-09-2022,106.86810,SBI Bluechip,119551
06-09-2022,106.82910,SBI Bluechip,119551
05-09-2022,106.81910,SBI Bluechip,119551
02-09-2022,106.77050,SBI Bluechip,119551
01-09-2022,106.74750,SBI Bluechip,119551
30-08-2022,106.70380,SBI Bluechip,119551
29-08-2022,106.69060,SBI Bluechip,119551
26-08-2022,106.62960,SBI Bluechip,119551
25-08-2022,106.58240,SBI Bluechip,119551
24-08-2022,106.59900,SBI Bluechip,119551
23-08-2022,106.55970,SBI Bluechip,119551
22-08-2022,106.55680,SBI Bluechip,119551
19-08-2022,106.50720,SBI Bluechip,119551
18-08-2022,106.51410,SBI Bluechip,119551
17-08-2022,106.50920,SBI Bluechip,119551
12-08-2022,106.32940,SBI Bluechip,119551
11-08-2022,106.32090,SBI Bluechip,119551
10-08-2022,106.25420,SBI Bluechip,119551
08-08-2022,106.15410,SBI Bluechip,119551
05-08-2022,106.10860,SBI Bluechip,119551
04-08-2022,106.22540,SBI Bluechip,119551
03-08-2022,106.15000,SBI Bluechip,119551
02-08-2022,106.19930,SBI Bluechip,119551
01-08-2022,106.12190,SBI Bluechip,119551
29-07-2022,106.00660,SBI Bluechip,119551
28-07-2022,105.94840,SBI Bluechip,119551
27-07-2022,105.92930,SBI Bluechip,119551
26-07-2022,105.91610,SBI Bluechip,119551
25-07-2022,105.91410,SBI Bluechip,119551
22-07-2022,105.84490,SBI Bluechip,119551
21-07-2022,105.84010,SBI Bluechip,119551
20-07-2022,105.83040,SBI Bluechip,119551
19-07-2022,105.79960,SBI Bluechip,119551
18-07-2022,105.78800,SBI Bluechip,119551
15-07-2022,105.77600,SBI Bluechip,119551
14-07-2022,105.77600,SBI Bluechip,119551
13-07-2022,105.76950,SBI Bluechip,119551
12-07-2022,105.70930,SBI Bluechip,119551
11-07-2022,105.67200,SBI Bluechip,119551
08-07-2022,105.67230,SBI Bluechip,119551
07-07-2022,105.70410,SBI Bluechip,119551
06-07-2022,105.70650,SBI Bluechip,119551
05-07-2022,105.53710,SBI Bluechip,119551
04-07-2022,105.48840,SBI Bluechip,119551
01-07-2022,105.39630,SBI Bluechip,119551
30-06-2022,105.31990,SBI Bluechip,119551
29-06-2022,105.28590,SBI Bluechip,119551
28-06-2022,105.27710,SBI Bluechip,119551
27-06-2022,105.29220,SBI Bluechip,119551
24-06-2022,105.19710,SBI Bluechip,119551
23-06-2022,105.21060,SBI Bluechip,119551
22-06-2022,105.17670,SBI Bluechip,119551
21-06-2022,112.75700,SBI Bluechip,119551
20-06-2022,112.73360,SBI Bluechip,119551
17-06-2022,112.57830,SBI Bluechip,119551
16-06-2022,112.57150,SBI Bluechip,119551
15-06-2022,112.57570,SBI Bluechip,119551
14-06-2022,112.58300,SBI Bluechip,119551
13-06-2022,112.59850,SBI Bluechip,119551
10-06-2022,112.68480,SBI Bluechip,119551
09-06-2022,112.64870,SBI Bluechip,119551
08-06-2022,112.59020,SBI Bluechip,119551
07-06-2022,112.45530,SBI Bluechip,119551
06-06-2022,112.53000,SBI Bluechip,119551
03-06-2022,112.54690,SBI Bluechip,119551
02-06-2022,112.57900,SBI Bluechip,119551
01-06-2022,112.55190,SBI Bluechip,119551
31-05-2022,112.68010,SBI Bluechip,119551
30-05-2022,112.61660,SBI Bluechip,119551
27-05-2022,112.58750,SBI Bluechip,119551
26-05-2022,112.57510,SBI Bluechip,119551
25-05-2022,112.55110,SBI Bluechip,119551
24-05-2022,112.54320,SBI Bluechip,119551
23-05-2022,112.50610,SBI Bluechip,119551
20-05-2022,112.43740,SBI Bluechip,119551
19-05-2022,112.45390,SBI Bluechip,119551
18-05-2022,112.43680,SBI Bluechip,119551
17-05-2022,112.41370,SBI Bluechip,119551
13-05-2022,112.36470,SBI Bluechip,119551
12-05-2022,112.43300,SBI Bluechip,119551
11-05-2022,112.39910,SBI Bluechip,119551
10-05-2022,112.34790,SBI Bluechip,119551
09-05-2022,112.26720,SBI Bluechip,119551
06-05-2022,112.24400,SBI Bluechip,119551
05-05-2022,112.35880,SBI Bluechip,119551
04-05-2022,112.43310,SBI Bluechip,119551
02-05-2022,113.13190,SBI Bluechip,119551
29-04-2022,113.09560,SBI Bluechip,119551
28-04-2022,113.08480,SBI Bluechip,119551
27-04-2022,113.09540,SBI Bluechip,119551
26-04-2022,113.05790,SBI Bluechip,119551
25-04-2022,113.06150,SBI Bluechip,119551
22-04-2022,112.95900,SBI Bluechip,119551
21-04-2022,112.95600,SBI Bluechip,119551
20-04-2022,112.93600,SBI Bluechip,119551
19-04-2022,112.90460,SBI Bluechip,119551
18-04-2022,112.85840,SBI Bluechip,119551
13-04-2022,112.68440,SBI Bluechip,119551
12-04-2022,112.84050,SBI Bluechip,119551
11-04-2022,112.84790,SBI Bluechip,119551
08-04-2022,112.90620,SBI Bluechip,119551
07-04-2022,113.18250,SBI Bluechip,119551
06-04-2022,113.16070,SBI Bluechip,119551
05-04-2022,113.16610,SBI Bluechip,119551
04-04-2022,113.11710,SBI Bluechip,119551
31-03-2022,113.07820,SBI Bluechip,119551
30-03-2022,113.02550,SBI Bluechip,119551
29-03-2022,112.99120,SBI Bluechip,119551
28-03-2022,112.94480,SBI Bluechip,119551
25-03-2022,112.90340,SBI Bluechip,119551
24-03-2022,112.85420,SBI Bluechip,119551
23-03-2022,112.82310,SBI Bluechip,119551
22-03-2022,121.94410,SBI Bluechip,119551
21-03-2022,121.94740,SBI Bluechip,119551
17-03-2022,121.88160,SBI Bluechip,119551
16-03-2022,121.79190,SBI Bluechip,119551
15-03-2022,121.81770,SBI Bluechip,119551
14-03-2022,121.71790,SBI Bluechip,119551
11-03-2022,121.66520,SBI Bluechip,119551
10-03-2022,121.66990,SBI Bluechip,119551
09-03-2022,121.61440,SBI Bluechip,119551
08-03-2022,121.59350,SBI Bluechip,119551
07-03-2022,121.60230,SBI Bluechip,119551
04-03-2022,121.66030,SBI Bluechip,119551
03-03-2022,121.62960,SBI Bluechip,119551
02-03-2022,121.66500,SBI Bluechip,119551
28-02-2022,121.73480,SBI Bluechip,119551
25-02-2022,121.71610,SBI Bluechip,119551
24-02-2022,121.71610,SBI Bluechip,119551
23-02-2022,121.72640,SBI Bluechip,119551
22-02-2022,121.68930,SBI Bluechip,119551
21-02-2022,121.71930,SBI Bluechip,119551
18-02-2022,121.68240,SBI Bluechip,119551
17-02-2022,121.65610,SBI Bluechip,119551
16-02-2022,121.64480,SBI Bluechip,119551
15-02-2022,121.61810,SBI Bluechip,119551
14-02-2022,121.62360,SBI Bluechip,119551
11-02-2022,121.52650,SBI Bluechip,119551
10-02-2022,121.44580,SBI Bluechip,119551
09-02-2022,121.22570,SBI Bluechip,119551
08-02-2022,121.16290,SBI Bluechip,119551
04-02-2022,121.00910,SBI Bluechip,119551
03-02-2022,121.00790,SBI Bluechip,119551
02-02-2022,120.97970,SBI Bluechip,119551
01-02-2022,121.04100,SBI Bluechip,119551
31-01-2022,121.22640,SBI Bluechip,119551
28-01-2022,121.12870,SBI Bluechip,119551
27-01-2022,121.10950,SBI Bluechip,119551
25-01-2022,121.15350,SBI Bluechip,119551
24-01-2022,121.12480,SBI Bluechip,119551
21-01-2022,121.13300,SBI Bluechip,119551
20-01-2022,121.10560,SBI Bluechip,119551
19-01-2022,121.08290,SBI Bluechip,119551
18-01-2022,121.07690,SBI Bluechip,119551
17-01-2022,121.07460,SBI Bluechip,119551
14-01-2022,121.09060,SBI Bluechip,119551
13-01-2022,121.06790,SBI Bluechip,119551
12-01-2022,121.02360,SBI Bluechip,119551
11-01-2022,120.97230,SBI Bluechip,119551
10-01-2022,120.91980,SBI Bluechip,119551
07-01-2022,120.95470,SBI Bluechip,119551
06-01-2022,120.95770,SBI Bluechip,119551
05-01-2022,120.93140,SBI Bluechip,119551
04-01-2022,120.93260,SBI Bluechip,119551
03-01-2022,120.97910,SBI Bluechip,119551
31-12-2021,120.94240,SBI Bluechip,119551
30-12-2021,120.90490,SBI Bluechip,119551
29-12-2021,120.90390,SBI Bluechip,119551
28-12-2021,120.89770,SBI Bluechip,119551
27-12-2021,120.93670,SBI Bluechip,119551
24-12-2021,120.88600,SBI Bluechip,119551
23-12-2021,120.88130,SBI Bluechip,119551
22-12-2021,120.86450,SBI Bluechip,119551
21-12-2021,132.11350,SBI Bluechip,119551
20-12-2021,132.19830,SBI Bluechip,119551
17-12-2021,132.22880,SBI Bluechip,119551
16-12-2021,132.26370,SBI Bluechip,119551
15-12-2021,132.25630,SBI Bluechip,119551
14-12-2021,132.23680,SBI Bluechip,119551
13-12-2021,132.17890,SBI Bluechip,119551
10-12-2021,132.16560,SBI Bluechip,119551
09-12-2021,132.16200,SBI Bluechip,119551
08-12-2021,132.16110,SBI Bluechip,119551
07-12-2021,132.09980,SBI Bluechip,119551
06-12-2021,132.09030,SBI Bluechip,119551
03-12-2021,132.01620,SBI Bluechip,119551
02-12-2021,132.01460,SBI Bluechip,119551
01-12-2021,131.96970,SBI Bluechip,119551
30-11-2021,131.96680,SBI Bluechip,119551
29-11-2021,131.91940,SBI Bluechip,119551
26-11-2021,131.88180,SBI Bluechip,119551
25-11-2021,131.87040,SBI Bluechip,119551
24-11-2021,131.86450,SBI Bluechip,119551
23-11-2021,131.86860,SBI Bluechip,119551
22-11-2021,131.85800,SBI Bluechip,119551
